,state,year,DEMOCRAT,LIBERTARIAN,OTHER,REPUBLICAN,winner
18,CALIFORNIA,2012,60.23895914168964,1.0984429476689388,1.542219389936624,37.1203785207048,DEMOCRAT
19,CALIFORNIA,2016,61.72639960455788,3.374091560222951,3.2824022967797344,31.617106538439433,DEMOCRAT
20,COLORADO,2004,47.0378422542883,0.35987472002178783,0.8911876710977963,51.7110953545921,REPUBLICAN
21,COLORADO,2008,53.66023684069159,0.45378433313441835,1.1784567168368272,44.70752210933716,DEMOCRAT
22,COLORADO,2012,51.492226551615175,1.3833344489779398,0.9973473603589158,46.127091639047975,DEMOCRAT
23,COLORADO,2016,48.1569803828474,5.183798404442814,3.4078238412787476,43.25139737143104,DEMOCRAT
24,CONNECTICUT,2004,54.3137089719902,0.21326742544349425,1.52574569173831,43.94727791082799,DEMOCRAT
25,CONNECTICUT,2008,60.58882967612181,,1.1897070182512424,38.22146330562694,DEMOCRAT
26,CONNECTICUT,2012,58.085013258854424,0.7919373843219502,0.3779351099085871,40.74511424691504,DEMOCRAT
27,CONNECTICUT,2016,54.56630109670987,2.9591712666877417,1.5476132577876127,40.92691437881478,DEMOCRAT
28,DELAWARE,2004,53.34683760228152,0.15618753165063035,0.7441562941443002,45.75281857192356,DEMOCRAT
29,DELAWARE,2008,61.942668981503935,0.2689058514301233,0.8413916180906472,36.94703354897529,DEMOCRAT
30,DELAWARE,2012,58.61074198458528,0.9379303679721664,0.46872357389644587,39.98260407354611,DEMOCRAT
31,DELAWARE,2016,53.353336805634186,3.341787631060486,1.3820512239860505,41.92282433931928,DEMOCRAT
32,DISTRICT OF COLUMBIA,2004,89.18386895503238,0.22057595809935587,1.255789020414261,9.339766066454,DEMOCRAT
33,DISTRICT OF COLUMBIA,2008,92.45710975614342,,1.0103327778885323,6.5325574659680345,DEMOCRAT
34,DISTRICT OF COLUMBIA,2012,90.91311392818724,0.7090725888808703,1.0995220653313544,7.2782914176005225,DEMOCRAT
35,DISTRICT OF COLUMBIA,2016,90.48388386787171,1.5695433096056945,3.8761897144685276,4.070383108054067,DEMOCRAT
36,FLORIDA,2004,47.09111002771423,0.15763862698280245,0.6537351129660267,52.09751623233695,REPUBLICAN
37,FLORIDA,2008,51.03330527066491,0.20520230387198082,0.5461732594868822,48.215319165976226,DEMOCRAT
38,FLORIDA,2012,50.007865068698685,0.527791541811897,0.3333656275138866,49.13097776197552,DEMOCRAT
39,FLORIDA,2016,47.82331580580505,2.1978996052988737,0.9568431723053377,49.021941416590735,REPUBLICAN
40,GEORGIA,2004,41.374946053378764,0.5568654173764906,0.09343176225629378,57.974756766988456,REPUBLICAN
41,GEORGIA,2008,46.99017909606506,0.732095871918004,0.0732070390874117,52.204517992929524,REPUBLICAN
42,GEORGIA,2012,45.50795966688209,1.1627981555933942,,53.32924217752451,REPUBLICAN
43,GEORGIA,2016,45.63998335736082,3.0453016138110574,0.5433889740571196,50.771326054771,REPUBLICAN
44,HAWAII,2004,54.00955215809311,0.3209692946367593,0.404882835718265,45.26459571155186,DEMOCRAT
45,HAWAII,2008,71.45291011787819,0.2881174571989896,1.8227704883525118,26.43620193657031,DEMOCRAT
46,HAWAII,2012,70.14793244563191,0.8783989349412914,1.2915209340308673,27.68214768539593,DEMOCRAT
47,HAWAII,2016,60.98079805512905,3.6452621188857206,5.934232653359655,29.439707172625575,DEMOCRAT
48,IDAHO,2004,30.264917042127358,0.6424054440686124,0.7017326898137626,68.39094482399027,REPUBLICAN
49,IDAHO,2008,36.09098763283785,0.5583692808362412,1.8335516132872962,61.51709147303861,REPUBLICAN
50,IDAHO,2012,32.62233355920978,1.449237590337803,1.398645354559587,64.52978349589283,REPUBLICAN
51,IDAHO,2016,27.492013820979206,4.104425176202998,9.142128633620908,59.26143236919689,REPUBLICAN
52,ILLINOIS,2004,54.82316020902781,0.6150932764438728,0.08311968817982672,44.47862682634849,DEMOCRAT
53,ILLINOIS,2008,61.91811452001323,0.35568055822399475,0.9452823796155674,36.7809225421472,DEMOCRAT
54,ILLINOIS,2012,57.60213536247709,1.0726602408921455,0.592463125813857,40.7327412708169,DEMOCRAT
55,ILLINOIS,2016,55.8253666987933,3.785764963088087,1.6271152642933415,38.761753073825275,DEMOCRAT
56,INDIANA,2004,39.26297466533658,0.7316849824270807,0.06057531557916079,59.944765036657174,REPUBLICAN
57,INDIANA,2008,49.94591163968428,1.063483304944214,0.07669787652296176,48.91390717884854,DEMOCRAT
58,INDIANA,2012,43.92730290405839,1.9093294276241042,0.03783528809304814,54.12553238022445,REPUBLICAN
59,INDIANA,2016,37.774839686752046,4.899270848034961,0.38585601680172055,56.94003344841128,REPUBLICAN
60,IOWA,2004,49.23313168421695,0.19855226729169928,0.6676585431890998,49.90065750530225,REPUBLICAN
61,IOWA,2008,53.92802007386527,0.29860980546124155,1.3801107653714113,44.39325935530208,DEMOCRAT
62,IOWA,2012,51.98801653414908,0.8169740484647765,1.0171409068500423,46.17786851053609,DEMOCRAT
63,IOWA,2016,41.752513445496234,3.780451973070683,3.3049732367557074,51.16206134467737,REPUBLICAN
64,KANSAS,2004,36.62309430556444,0.33786400573855235,1.035061073149704,62.003980615547306,REPUBLICAN
65,KANSAS,2008,41.651967194013615,0.5426128272183527,1.193165635276145,56.612254343491884,REPUBLICAN
66,KANSAS,2012,37.99457055391902,1.763492363171148,0.5306167136937043,59.711320369216125,REPUBLICAN
67,KANSAS,2016,36.05237073223449,4.677972512711056,2.615074949214878,56.65458180583958,REPUBLICAN
68,KENTUCKY,2004,39.68707298140969,0.14583363494928953,0.6175795514404621,59.54951383220055,REPUBLICAN
69,KENTUCKY,2008,41.16811378392879,0.3278733398298497,1.1049917333654509,57.39902114287592,REPUBLICAN
70,KENTUCKY,2012,37.8013278344458,0.9494149827621895,0.7561155834703975,60.49314159932162,REPUBLICAN
71,KENTUCKY,2016,32.68218833364776,2.7935466536115445,2.0046264608406106,62.519638551900094,REPUBLICAN
72,LOUISIANA,2004,42.21586470321228,0.14312137371816053,0.9189925819795729,56.72202134108999,REPUBLICAN
73,LOUISIANA,2008,39.93291380234511,,1.5043648868985051,58.56272131075638,REPUBLICAN
74,LOUISIANA,2012,40.57746362330215,0.9105520632476876,0.727408584975916,57.78457572847425,REPUBLICAN
75,LOUISIANA,2016,38.44956609851397,1.8717299677875954,1.590019280129638,58.0886846535688,REPUBLICAN
76,MAINE,2004,53.57285569259347,0.2652709678812882,1.5854159016782947,44.57645743784695,DEMOCRAT
77,MAINE,2008,57.705737297975965,,1.9102443641157991,40.38401833790823,DEMOCRAT
78,MAINE,2012,55.371034193482515,1.2903617483353063,3.0112120183564723,40.3273920398257,DEMOCRAT
79,MAINE,2016,46.345214097308954,4.9365714374549805,5.241536380737202,43.476678084498865,DEMOCRAT
80,MARYLAND,2004,55.971761208402846,0.2555952887253705,0.794425724277526,42.97821777859425,DEMOCRAT
81,MARYLAND,2008,61.919344762645935,0.3739935765216241,1.2321420157197382,36.4745196451127,DEMOCRAT
82,MARYLAND,2012,61.97419077931849,1.1153067213528325,1.0127701603832857,35.89773233894539,DEMOCRAT
83,MARYLAND,2016,60.328548531950645,2.862000556545049,2.8908344796195933,33.918616431884715,DEMOCRAT
84,MASSACHUSETTS,2004,61.6166602048537,0.513141961191547,1.2817959627048066,36.58840187124994,DEMOCRAT
85,MASSACHUSETTS,2008,61.36319910280229,0.4250409684836747,2.4768006393822746,35.734959289331755,DEMOCRAT
86,MASSACHUSETTS,2012,60.33830832021647,0.9710457522087209,1.3715236122399501,37.319122315334866,DEMOCRAT
87,MASSACHUSETTS,2016,59.05006509667129,4.084797626154211,4.57893448631934,32.28620279085515,DEMOCRAT
88,MICHIGAN,2004,51.23070672905647,0.2180502275971576,0.7391844855361944,47.812058557810175,DEMOCRAT
89,MICHIGAN,2008,57.43324730745945,0.47416864536839837,1.132878385219438,40.959705661952704,DEMOCRAT
90,MICHIGAN,2012,54.20820421051875,,1.0808797620610273,44.710916027420225,DEMOCRAT
91,MICHIGAN,2016,47.27453095086684,3.586701683001048,1.6412031461359653,47.49756421999615,REPUBLICAN
92,MINNESOTA,2004,51.08968468600654,0.16401574466294747,1.132765777809048,47.613533791521455,DEMOCRAT
93,MINNESOTA,2008,54.060292698279845,0.3152177610467951,1.8015584965342883,43.822931044139075,DEMOCRAT
94,MINNESOTA,2012,52.65230315324626,1.1952075914649825,1.1942881486201036,44.958201106668646,DEMOCRAT
95,MINNESOTA,2016,46.44503396176695,3.8363451012672587,4.793427832688464,44.92519310427733,DEMOCRAT
96,MISSISSIPPI,2004,40.16111259282135,0.15730498743665688,0.667208270750572,59.01437414899142,REPUBLICAN
97,MISSISSIPPI,2008,43.0015544262384,0.1960670302706097,0.6261895624735921,56.1761889810174,REPUBLICAN
98,MISSISSIPPI,2012,43.78935954398935,0.5192970665471879,0.4054966458823383,55.285846743581125,REPUBLICAN
99,MISSISSIPPI,2016,40.11478827178409,1.1936094966167972,0.7505641427634685,57.94103808883564,REPUBLICAN
100,MISSOURI,2004,46.10044651683188,0.35993005692393987,0.24343148697866707,53.29619193926551,REPUBLICAN
101,MISSOURI,2008,49.292647865705135,0.38923767735936454,0.8920400450566712,49.42607441187882,REPUBLICAN
102,MISSOURI,2012,44.38348354545333,1.5649599267115244,0.2878153919580695,53.76374113587708,REPUBLICAN
103,MISSOURI,2016,38.13523083523671,3.466453986943696,1.6259673396579442,56.77234783816165,REPUBLICAN
104,MONTANA,2004,38.56502839483698,0.3847400507066518,1.9820883858678517,59.06814316858851,REPUBLICAN
105,MONTANA,2008,47.268464770081756,0.2764691119730509,2.9226151733593957,49.5324509445858,REPUBLICAN
106,MONTANA,2012,41.6981373748058,2.926362674776055,0.0239645654976366,55.3515353849205,REPUBLICAN
107,MONTANA,2016,35.93521877515035,5.669469350448712,1.9291200058237585,56.466191868577184,REPUBLICAN
108,NEBRASKA,2004,32.682160820163816,0.26227662795270024,1.1569213529927294,65.89864119889074,REPUBLICAN
109,NEBRASKA,2008,41.5982657769247,0.3419524486416126,1.527928404642067,56.53185336979162,REPUBLICAN
110,NEBRASKA,2012,38.02731441792898,1.3984508653929675,0.771042537630023,59.80319217904804,REPUBLICAN
111,NEBRASKA,2016,33.69875637713554,4.613214218450725,2.9406782772879803,58.74735112712576,REPUBLICAN
112,NEVADA,2004,47.87804051895702,0.38284110045118835,1.269426835280688,50.4696915453111,REPUBLICAN
113,NEVADA,2008,55.1466759243187,0.44046172539489675,1.7587472413023533,42.65411510898405,DEMOCRAT
114,NEVADA,2012,52.35624947040056,1.0806784390463071,0.8877564492894994,45.67531564126363,DEMOCRAT
115,NEVADA,2016,47.91782367811904,3.321885399218934,3.2595956050596016,45.50069531760242,DEMOCRAT
116,NEW HAMPSHIRE,2004,50.201610822557406,,0.964046192835776,48.83434298460681,DEMOCRAT
117,NEW HAMPSHIRE,2008,54.12689705613458,0.3865141989113465,0.9651602739918703,44.521428470962206,DEMOCRAT
118,NEW HAMPSHIRE,2012,51.97968415071198,1.1550384543976415,0.4614809022014932,46.40379649268888,DEMOCRAT
119,NEW HAMPSHIRE,2016,46.82626266969056,4.135048421595709,2.5800219267603213,46.458666981953414,DEMOCRAT
120,NEW JERSEY,2004,52.92340900702746,,0.837779311685302,46.23881168128724,DEMOCRAT
121,NEW JERSEY,2008,57.27213715188599,0.21821310328193438,0.8057158855571672,41.70393385927491,DEMOCRAT
122,NEW JERSEY,2012,58.3423549106376,0.578123011714446,0.45595725050357305,40.623564827144385,DEMOCRAT
123,NEW JERSEY,2016,55.4530844496942,1.870834781001568,1.325694119274784,41.35038665002945,DEMOCRAT
124,NEW MEXICO,2004,49.0466796420487,0.31495271742579706,0.7999428801117011,49.8384247604138,REPUBLICAN
125,NEW MEXICO,2008,56.90748026279336,0.2924744446237945,1.0210104582501163,41.77903483433274,DEMOCRAT
126,NEW MEXICO,2012,52.992760520466774,3.545482151378359,0.6184306890647367,42.84332663909013,DEMOCRAT
127,NEW MEXICO,2016,48.255647178634106,9.337244885816322,2.3645936023068472,40.04251433324272,DEMOCRAT
128,NEW YORK,2004,56.13058126549186,0.15583492855921094,6.02705381359903,37.6865299923499,DEMOCRAT
129,NEW YORK,2008,60.15696154075767,0.2537678293720852,8.272033518695046,31.3172371111752,DEMOCRAT
130,NEW YORK,2012,60.76098417487449,0.661703376131691,7.335715120762412,31.241597328231403,DEMOCRAT
131,NEW YORK,2016,56.13614259984896,0.7362391894268249,10.737015904981284,32.390602305742924,DEMOCRAT
132,NORTH CAROLINA,2004,43.5831462205017,0.33507502270061157,0.06458141900316108,56.01719733779452,REPUBLICAN
133,NORTH CAROLINA,2008,49.70366639904743,0.5966803306354128,0.3248546516685452,49.37479861864861,DEMOCRAT
134,NORTH CAROLINA,2012,48.350968577067555,0.9880427187810462,0.2679246020084468,50.39306410214295,REPUBLICAN
135,NORTH CAROLINA,2016,46.172866168209474,2.744368735716738,1.2546703998933686,49.828094696180415,REPUBLICAN
136,NORTH DAKOTA,2004,35.49881246543683,0.27203012469912063,1.367822448398986,62.86133496146506,REPUBLICAN
137,NORTH DAKOTA,2008,44.62054001471791,0.4276406176469659,1.7017190900161392,53.250100277618984,REPUBLICAN
138,NORTH DAKOTA,2012,38.69731088897972,1.6220133031102524,1.364993249352805,58.31568255855723,REPUBLICAN
139,NORTH DAKOTA,2016,27.226739458706007,6.224300151004762,3.5933325589499363,62.9556278313393,REPUBLICAN
140,OHIO,2004,48.70668524315362,,0.4792904213167853,50.814024335529595,REPUBLICAN
141,OHIO,2008,51.50427006052537,0.34890993018998484,1.2362416460097927,46.91057836327485,DEMOCRAT
142,OHIO,2012,50.66674765831986,0.8868406840426015,0.7579707792149616,47.68844087842257,DEMOCRAT
143,OHIO,2016,43.55807627672002,,4.75427304749379,51.68765067578619,REPUBLICAN
144,OKLAHOMA,2004,34.42959833524394,,,65.57040166475606,REPUBLICAN
145,OKLAHOMA,2008,34.3549188773065,,,65.64508112269351,REPUBLICAN
146,OKLAHOMA,2012,33.22768025698344,,,66.77231974301657,REPUBLICAN
147,OKLAHOMA,2016,28.931680284543894,5.745454895828745,,65.32286481962736,REPUBLICAN
148,OREGON,2004,51.348663042211875,0.3952564866162669,1.0631637287386309,47.19291674243323,DEMOCRAT
149,OREGON,2008,56.748806256920645,0.4177006604430089,2.4325113903441395,40.400981692292206,DEMOCRAT
150,OREGON,2012,54.239326652769,1.3463032409865476,2.2644989297311193,42.14987117651333,DEMOCRAT
151,OREGON,2016,50.07185200286208,4.708404785603217,6.1257080270379385,39.094035184496754,DEMOCRAT
152,PENNSYLVANIA,2004,50.923809144150624,0.36718380335517775,0.28534089943999486,48.4236661530542,DEMOCRAT
153,PENNSYLVANIA,2008,54.48552801203738,0.3311341978210864,1.016285310227111,44.16705247991443,DEMOCRAT
154,PENNSYLVANIA,2012,52.0768577021407,0.8706139281509708,0.37166233603388343,46.68086603367445,DEMOCRAT
155,PENNSYLVANIA,2016,47.85361616456285,2.399106387445993,1.169391644245137,48.57788580374602,REPUBLICAN
156,RHODE ISLAND,2004,59.42342622628301,0.20748786413319487,1.6976487758902303,38.67143713369356,DEMOCRAT
157,RHODE ISLAND,2008,62.86400461245617,0.2929418398104145,1.7852070729980543,35.057846474735356,DEMOCRAT
158,RHODE ISLAND,2012,62.7009588632639,0.9837484222585411,1.0716311436635884,35.24366157081397,DEMOCRAT
159,RHODE ISLAND,2016,54.40660657037471,3.1770312661587785,3.5183046640697713,38.898057499396735,DEMOCRAT
160,SOUTH CAROLINA,2004,40.90183593991469,0.22303270074797554,0.8931816776905483,57.98194968164678,REPUBLICAN
161,SOUTH CAROLINA,2008,44.89656001736624,0.37913157370056466,0.8506644302953354,53.873643978637865,REPUBLICAN
162,SOUTH CAROLINA,2012,44.08803340736147,0.8309582214510534,0.519877115326065,54.561131255861405,REPUBLICAN
163,SOUTH CAROLINA,2016,40.67341978966509,2.3396751444465522,2.0475723801929315,54.93933268569543,REPUBLICAN
164,SOUTH DAKOTA,2004,38.443645917854795,0.24831601045812243,1.396906353438172,59.91113171824891,REPUBLICAN
165,SOUTH DAKOTA,2008,44.747431114601746,0.4803979318018195,1.6131945807971726,53.15897637279927,REPUBLICAN
166,SOUTH DAKOTA,2012,39.86614075835246,1.592842516113959,0.6517048499924412,57.88931187554114,REPUBLICAN
167,SOUTH DAKOTA,2016,31.737428159948987,5.63371909222817,1.0981023688640423,61.5307503789588,REPUBLICAN
168,TENNESSEE,2004,42.52529110879618,,0.6756193998405625,56.799089491363254,REPUBLICAN
169,TENNESSEE,2008,41.82853806271298,,1.2745076543927896,56.89695428289423,REPUBLICAN
170,TENNESSEE,2012,39.07581499379519,,1.4454702862672189,59.478714719937585,REPUBLICAN
171,TENNESSEE,2016,34.71633279865009,,4.56163350713529,60.722033694214616,REPUBLICAN
172,TEXAS,2004,38.22426046274135,0.5233883916457027,0.166528376551412,61.08582276906154,REPUBLICAN
173,TEXAS,2008,43.683121445889626,0.6946945298809886,0.169823571902976,55.45236045232641,REPUBLICAN
174,TEXAS,2012,41.383358283760856,1.1081017146804464,0.34156253350231325,57.16697746805639,REPUBLICAN
175,TEXAS,2016,43.23525798101196,3.160718661788654,1.3693377778639986,52.234685579335384,REPUBLICAN
176,UTAH,2004,25.995641508701894,0.36374649186716734,2.104664146128013,71.53594785330293,REPUBLICAN
177,UTAH,2008,34.40574566607516,0.7314384115417327,2.2789462078813907,62.583869714501716,REPUBLICAN
178,UTAH,2012,24.74966582796037,1.2356502594747603,1.2241508098757667,72.7905331026891,REPUBLICAN
179,UTAH,2016,27.46126859226901,3.50105231336575,23.496862506264822,45.54081658810042,REPUBLICAN
180,VERMONT,2004,58.93746257712714,0.3528556653826819,1.9083663935397315,38.801315363950444,DEMOCRAT
181,VERMONT,2008,67.45568319560924,0.32826123071811375,1.7668268491228933,30.449228724549755,DEMOCRAT
182,VERMONT,2012,66.5705503023823,1.1650907146914364,1.2917237461993385,30.97263523672692,DEMOCRAT
183,VERMONT,2016,55.72274212321393,3.144785578546309,11.373089896931665,29.759382401308095,DEMOCRAT
184,VIRGINIA,2004,45.525917603816715,0.3452446708799952,0.3968811562817349,53.731956569021555,REPUBLICAN
185,VIRGINIA,2008,52.62946987317566,0.29723951590810205,0.7427899206609262,46.33050069025531,DEMOCRAT
186,VIRGINIA,2012,51.15645679621864,0.8098609180101435,0.7505793893820945,47.28310289638912,DEMOCRAT
187,VIRGINIA,2016,49.7513528334177,2.969655153019821,2.851344999638441,44.427647013924044,DEMOCRAT
188,WASHINGTON,2004,52.82114831183694,0.41814091506230666,1.1204287806864017,45.64028199241436,DEMOCRAT
189,WASHINGTON,2008,57.65289221364836,0.4191146302222217,1.4516882140145242,40.47630494211489,DEMOCRAT
190,WASHINGTON,2012,56.163398299672764,1.3502410481981215,1.1917392200199903,41.29462143210913,DEMOCRAT
191,WASHINGTON,2016,52.53868006182659,4.850107883011825,5.778531868524118,36.83268018663746,DEMOCRAT
192,WEST VIRGINIA,2004,43.205141097021404,0.18589770730571373,0.538243326206152,56.07071786946673,REPUBLICAN
193,WEST VIRGINIA,2008,42.58975038229676,,1.6999065107484606,55.71034310695479,REPUBLICAN
194,WEST VIRGINIA,2012,35.53930415638732,0.9399825188906357,1.2248709052887814,62.29584241943327,REPUBLICAN
195,WEST VIRGINIA,2016,26.476928017771517,3.2261366998994463,1.6663604707096689,68.63057481161935,REPUBLICAN
196,WISCONSIN,2004,49.69971708441122,0.215681845254282,0.7647296119094817,49.31987145842503,DEMOCRAT
197,WISCONSIN,2008,56.21778651794235,0.2969078744272088,1.171643119282353,42.31366248834809,DEMOCRAT
198,WISCONSIN,2012,52.77616253515459,,1.285490751225649,45.93834671361976,DEMOCRAT
199,WISCONSIN,2016,46.45384137224266,3.584295146413991,2.743678914033231,47.21818456731012,REPUBLICAN
200,WYOMING,2004,29.023091023164838,0.48019158455021504,1.7571485395368673,68.73956885274808,REPUBLICAN
201,WYOMING,2008,32.50949377020368,0.6253334588707905,2.1513981734299974,64.71377459749553,REPUBLICAN
202,WYOMING,2012,27.63690611525283,2.124443061655119,2.045065635956777,68.19358518713527,REPUBLICAN
203,WYOMING,2016,21.628900876393033,5.134318438258343,5.83836963074022,67.3984110546084,REPUBLICAN
